epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.7462469935417175,0.7774086594581604,0.1285618096590042,0.1602625995874405
2,0.8773607611656189,0.8139534592628479,0.08054567873477936,0.14622032642364502
3,0.8973365426063538,0.8361018896102905,0.06989505887031555,0.13617485761642456
4,0.9092009663581848,0.842746376991272,0.06310651451349258,0.12532204389572144
5,0.912469744682312,0.8626799583435059,0.06065741926431656,0.1146363615989685
6,0.9148910641670227,0.8748615980148315,0.056506022810935974,0.1005813255906105
7,0.9202179312705994,0.8898117542266846,0.054872676730155945,0.09132719039916992
8,0.923849880695343,0.9069767594337463,0.05160164460539818,0.0790892094373703
9,0.9210653901100159,0.9119601249694824,0.05135196074843407,0.07025939971208572
10,0.9271186590194702,0.9119601249694824,0.04904286935925484,0.06433237344026566
11,0.9277239441871643,0.911406397819519,0.047147419303655624,0.059228621423244476
12,0.9294188618659973,0.920265793800354,0.046079158782958984,0.054448556154966354
13,0.9314770102500916,0.921373188495636,0.0459371842443943,0.05242667347192764
14,0.931840181350708,0.9235880374908447,0.04578341171145439,0.04807094857096672
15,0.9317191243171692,0.9269102811813354,0.04347788915038109,0.04625480994582176
16,0.9349879026412964,0.9296788573265076,0.04157499223947525,0.04529230669140816
17,0.9351089596748352,0.9313399791717529,0.04160318896174431,0.04565175622701645
18,0.9360774755477905,0.9291251301765442,0.04118364304304123,0.04939259588718414
19,0.9382566809654236,0.9335548281669617,0.03963712975382805,0.046009764075279236
20,0.9361985325813293,0.9324473738670349,0.04072864353656769,0.05614689365029335
21,0.9371670484542847,0.9335548281669617,0.04060840606689453,0.050840623676776886
22,0.9391041398048401,0.9335548281669617,0.038714826107025146,0.04732365906238556
23,0.9395883679389954,0.9357696771621704,0.037887539714574814,0.048628069460392
24,0.9405568838119507,0.935215950012207,0.03866975009441376,0.049189113080501556
25,0.9424939751625061,0.9368770718574524,0.03678469359874725,0.057817716151475906
26,0.9433414340019226,0.9368770718574524,0.035981107503175735,0.04869062453508377
27,0.9422518014907837,0.9374307990074158,0.03624987229704857,0.0501154400408268
28,0.9424939751625061,0.9374307990074158,0.03523126244544983,0.04650278761982918
29,0.9437046051025391,0.9390919208526611,0.037504926323890686,0.04771524667739868
30,0.9435835480690002,0.9401993155479431,0.03601795434951782,0.048069749027490616
31,0.9462469816207886,0.9368770718574524,0.03453289344906807,0.046497173607349396
32,0.9490314722061157,0.9390919208526611,0.03326348215341568,0.04864498972892761
33,0.9441888332366943,0.9346622228622437,0.03436334803700447,0.048347052186727524
34,0.9470944404602051,0.9346622228622437,0.032401129603385925,0.04538232460618019
35,0.9502421021461487,0.9418604373931885,0.031525738537311554,0.04908021166920662
36,0.9481840133666992,0.9407530426979065,0.03225933760404587,0.05564190074801445
37,0.9504842758178711,0.9413067698478699,0.03078959882259369,0.05790789797902107
38,0.9515738487243652,0.9368770718574524,0.029444672167301178,0.05686962977051735
39,0.949999988079071,0.9413067698478699,0.029263148084282875,0.06738119572401047
40,0.9467312097549438,0.9346622228622437,0.030743097886443138,0.053805503994226456
