epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.7391040921211243,0.7923588156700134,0.14545974135398865,0.11015824228525162
2,0.8277239799499512,0.8732004165649414,0.09919868409633636,0.07528244704008102
3,0.8841404318809509,0.905315637588501,0.07440643757581711,0.06144179031252861
4,0.9013317227363586,0.9125138521194458,0.06701523810625076,0.05841183662414551
5,0.9064164757728577,0.9163898229598999,0.06364628672599792,0.05691470205783844
6,0.9077481627464294,0.9152823686599731,0.06349153071641922,0.0573762021958828
7,0.9092009663581848,0.9169435501098633,0.06245337426662445,0.058473169803619385
8,0.9127118587493896,0.9208194613456726,0.06126644089818001,0.05752116069197655
9,0.9130750894546509,0.9186046719551086,0.06163585186004639,0.056154437363147736
10,0.9138014316558838,0.9191583395004272,0.060722410678863525,0.05640034005045891
