epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.7223970890045166,0.7812846302986145,0.15206719934940338,0.1252797544002533
2,0.8046004772186279,0.8477298021316528,0.1156013011932373,0.09302521497011185
3,0.8518159985542297,0.8959025740623474,0.0909319669008255,0.06948336213827133
4,0.8911622166633606,0.9102990031242371,0.07253088802099228,0.05957646667957306
5,0.90617436170578,0.9186046719551086,0.06581384688615799,0.05750519782304764
6,0.9100484251976013,0.9174972176551819,0.06508159637451172,0.05741260200738907
7,0.9037530422210693,0.9119601249694824,0.06543339788913727,0.058669183403253555
8,0.9038740992546082,0.9152823686599731,0.06464298814535141,0.058123357594013214
9,0.9065375328063965,0.9163898229598999,0.06420199573040009,0.05762837082147598
10,0.9088377952575684,0.9169435501098633,0.06313621252775192,0.057255085557699203
11,0.9082324504852295,0.9197120666503906,0.06272571533918381,0.0568108893930912
