epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.7473365664482117,0.7663344144821167,0.12850303947925568,0.1604529470205307
2,0.877845048904419,0.8095238208770752,0.08062531054019928,0.14652203023433685
3,0.8981840014457703,0.8222591280937195,0.06953422725200653,0.13646069169044495
4,0.9081113934516907,0.826688826084137,0.06315875053405762,0.12544476985931396
5,0.9128329157829285,0.8527131676673889,0.06083009019494057,0.11436117440462112
6,0.9148910641670227,0.8682170510292053,0.056449659168720245,0.10140760242938995
7,0.9194915294647217,0.8887042999267578,0.05504651740193367,0.09123579412698746
8,0.925060510635376,0.905315637588501,0.05181918665766716,0.07917395979166031
9,0.9228813648223877,0.9119601249694824,0.050807710736989975,0.07063226401805878
10,0.9263922572135925,0.9147287011146545,0.04916854202747345,0.06452330946922302
11,0.9265133142471313,0.9163898229598999,0.04724983125925064,0.058145564049482346
12,0.9294188618659973,0.9208194613456726,0.046123262494802475,0.05286746099591255
13,0.9309927225112915,0.9224806427955627,0.04608767107129097,0.05157259479165077
14,0.9302663207054138,0.9246954321861267,0.04635974392294884,0.047229569405317307
15,0.931840181350708,0.9280177354812622,0.04359723627567291,0.04593857377767563
16,0.9337772130966187,0.9296788573265076,0.042475562542676926,0.04567038267850876
17,0.9348668456077576,0.9291251301765442,0.042289700359106064,0.048637136816978455
18,0.9363195896148682,0.9291251301765442,0.040983766317367554,0.05022570118308067
19,0.9380145072937012,0.9357696771621704,0.03964261710643768,0.04566909372806549
20,0.9358353614807129,0.9324473738670349,0.0403478667140007,0.05371949449181557
21,0.9384987950325012,0.9330011010169983,0.04036303609609604,0.0509461909532547
22,0.9401937127113342,0.934108555316925,0.03877168148756027,0.0510413721203804
23,0.9372881650924683,0.9368770718574524,0.038158487528562546,0.04819640889763832
24,0.9384987950325012,0.9368770718574524,0.03900548070669174,0.04779592156410217
25,0.9411622285842896,0.9385381937026978,0.03733016550540924,0.05435460805892944
26,0.9438256621360779,0.9357696771621704,0.03587498143315315,0.044737234711647034
27,0.9416465163230896,0.9368770718574524,0.037270233035087585,0.05037311092019081
28,0.942009687423706,0.9379844665527344,0.03607591241598129,0.04945586994290352
29,0.9428571462631226,0.9407530426979065,0.03762384131550789,0.04775191470980644
30,0.9426150321960449,0.9385381937026978,0.036517318338155746,0.04821663722395897
31,0.947699785232544,0.9407530426979065,0.034888844937086105,0.04637075960636139
32,0.9461259245872498,0.9424141645431519,0.034107763320207596,0.052641406655311584
33,0.9441888332366943,0.9401993155479431,0.03434612229466438,0.05308004841208458
34,0.9460048675537109,0.9374307990074158,0.03210976719856262,0.04459485784173012
35,0.9478208422660828,0.9374307990074158,0.03145689517259598,0.04724140837788582
36,0.948305070400238,0.9446290135383606,0.032288167625665665,0.054890476167201996
37,0.949394702911377,0.9424141645431519,0.03114037774503231,0.04600595310330391
