epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.7414043545722961,0.8261350989341736,0.1313267946243286,0.1566198170185089
2,0.8809927105903625,0.7475082874298096,0.08039829134941101,0.14313270151615143
3,0.9041162133216858,0.7508305907249451,0.06645448505878448,0.13365787267684937
4,0.911985456943512,0.7829457521438599,0.06048617884516716,0.11890221387147903
5,0.915859580039978,0.855481743812561,0.0577007494866848,0.09968844801187515
6,0.920944333076477,0.8648948073387146,0.05308510363101959,0.08861567080020905
7,0.9225181341171265,0.8743078708648682,0.052045248448848724,0.08155893534421921
8,0.9240919947624207,0.8903654217720032,0.0503104142844677,0.07384474575519562
9,0.9283292889595032,0.9086378812789917,0.04719845950603485,0.06411649286746979
10,0.9279661178588867,0.9152823686599731,0.046690817922353745,0.05776393041014671
11,0.930629551410675,0.9230343103408813,0.04521041363477707,0.051783688366413116
12,0.9345036149024963,0.9208194613456726,0.04397096857428551,0.05277562141418457
13,0.9349879026412964,0.9241417646408081,0.04359310120344162,0.04897446930408478
14,0.9357143044471741,0.9252491593360901,0.04103155806660652,0.05186881124973297
15,0.9374092221260071,0.9318937063217163,0.04023749381303787,0.04415470361709595
16,0.9406779408454895,0.930232584476471,0.04013665020465851,0.048998843878507614
17,0.9394673109054565,0.936323344707489,0.03895318880677223,0.04217255488038063
18,0.9393462538719177,0.934108555316925,0.03789379820227623,0.04960349574685097
19,0.9407990574836731,0.9407530426979065,0.038279350847005844,0.041075270622968674
20,0.9430992603302002,0.9374307990074158,0.0362059585750103,0.04888550937175751
21,0.9382566809654236,0.9396456480026245,0.0384250283241272,0.04494452476501465
22,0.9452784657478333,0.9396456480026245,0.034908514469861984,0.04814227297902107
23,0.944915235042572,0.9435216188430786,0.0356626957654953,0.04358723759651184
24,0.944915235042572,0.9424141645431519,0.03393121436238289,0.04399001970887184
25,0.9435835480690002,0.9413067698478699,0.03667908534407616,0.04518377035856247
26,0.9468523263931274,0.9435216188430786,0.03398793563246727,0.04978661611676216
