epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.7422518134117126,0.8145071864128113,0.14177630841732025,0.09793393313884735
2,0.8547215461730957,0.8992248177528381,0.08672359585762024,0.06549891829490662
3,0.8962469696998596,0.9147287011146545,0.06929180026054382,0.05935133621096611
4,0.9058111310005188,0.9163898229598999,0.06526274234056473,0.05718846991658211
5,0.9096852540969849,0.9147287011146545,0.06289954483509064,0.057437412440776825
6,0.9093220233917236,0.9180509448051453,0.06253319978713989,0.05836528539657593
7,0.9079903364181519,0.9152823686599731,0.06373044848442078,0.0587739571928978
8,0.9098063111305237,0.9180509448051453,0.06283517181873322,0.057480450719594955
9,0.9135593175888062,0.9180509448051453,0.06050632894039154,0.05795998126268387
10,0.9161016941070557,0.9230343103408813,0.06033363565802574,0.05719726160168648
11,0.9159806370735168,0.9174972176551819,0.06009926274418831,0.056849777698516846
12,0.917554497718811,0.920265793800354,0.05927927419543266,0.056189071387052536
13,0.9177966117858887,0.9191583395004272,0.05900973454117775,0.055809520184993744
14,0.9177966117858887,0.9235880374908447,0.05830124020576477,0.05542289838194847
15,0.9177966117858887,0.9252491593360901,0.05892719328403473,0.0554865300655365
16,0.918765127658844,0.9230343103408813,0.058015163987874985,0.05484256520867348
17,0.9197336435317993,0.9241417646408081,0.057554516941308975,0.054422467947006226
18,0.9180387258529663,0.9263566136360168,0.05711281672120094,0.054824378341436386
19,0.9150121212005615,0.9230343103408813,0.05741581693291664,0.05409528315067291
20,0.9167070388793945,0.9252491593360901,0.055711958557367325,0.05370856821537018
21,0.9179176688194275,0.9230343103408813,0.05568268895149231,0.05348266288638115
22,0.9198547005653381,0.9258028864860535,0.05464581772685051,0.05349618196487427
23,0.9194915294647217,0.9263566136360168,0.0545826256275177,0.053027473390102386
24,0.9211864471435547,0.9252491593360901,0.053669728338718414,0.05231205374002457
25,0.92167067527771,0.9263566136360168,0.052872881293296814,0.05157054588198662
26,0.9225181341171265,0.9269102811813354,0.052575137466192245,0.05109991878271103
27,0.9222760200500488,0.9280177354812622,0.051860976964235306,0.05054787918925285
28,0.9228813648223877,0.9296788573265076,0.051850881427526474,0.05024039372801781
29,0.9246973395347595,0.9291251301765442,0.05114486813545227,0.050289276987314224
30,0.9234867095947266,0.930232584476471,0.05093485862016678,0.05052147060632706
31,0.9228813648223877,0.9280177354812622,0.05097860097885132,0.05018842965364456
32,0.9245762825012207,0.9296788573265076,0.05018327012658119,0.04963212087750435
33,0.9253026843070984,0.9263566136360168,0.04961172863841057,0.04939494654536247
34,0.9249394536018372,0.9280177354812622,0.04997607320547104,0.04878556728363037
35,0.9260290265083313,0.9258028864860535,0.04905098304152489,0.04915934056043625
36,0.9263922572135925,0.9263566136360168,0.04844670742750168,0.04925454407930374
37,0.9279661178588867,0.9274640083312988,0.048523638397455215,0.048615556210279465
38,0.9259079694747925,0.9291251301765442,0.048139385879039764,0.048451852053403854
39,0.9260290265083313,0.9291251301765442,0.04776008054614067,0.04836803302168846
40,0.9262712001800537,0.9258028864860535,0.04733937233686447,0.048290763050317764
