epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.7866827845573425,0.8621262311935425,0.1146073266863823,0.15634509921073914
2,0.8917675614356995,0.7751938104629517,0.07230309396982193,0.14521658420562744
3,0.9048426151275635,0.8261350989341736,0.0632234588265419,0.13189183175563812
4,0.9118643999099731,0.8632336854934692,0.05816681310534477,0.11801811307668686
5,0.9180387258529663,0.8798449635505676,0.05360853672027588,0.10387448221445084
6,0.9211864471435547,0.9047619104385376,0.051511574536561966,0.09018386900424957
7,0.9253026843070984,0.9152823686599731,0.048971183598041534,0.07989460229873657
8,0.9265133142471313,0.9108527302742004,0.046551186591386795,0.07117027789354324
9,0.9279661178588867,0.9136212468147278,0.04624678194522858,0.06549699604511261
10,0.9299031496047974,0.9230343103408813,0.044578585773706436,0.057386402040719986
11,0.9371670484542847,0.9285714030265808,0.042335230857133865,0.051959749311208725
12,0.9326876401901245,0.9346622228622437,0.042365662753582,0.04869626834988594
13,0.9377723932266235,0.9379844665527344,0.04054653272032738,0.04558105021715164
14,0.9363195896148682,0.9346622228622437,0.03905125707387924,0.044814035296440125
15,0.9397094249725342,0.9401993155479431,0.03863415867090225,0.04263821989297867
16,0.941525399684906,0.9390919208526611,0.03783239424228668,0.041738882660865784
17,0.9422518014907837,0.9374307990074158,0.03721145913004875,0.04203486442565918
18,0.9417675733566284,0.9401993155479431,0.03584948554635048,0.04277624934911728
19,0.9445520639419556,0.936323344707489,0.034431349486112595,0.04152503237128258
20,0.9437046051025391,0.9330011010169983,0.03555060923099518,0.042006947100162506
21,0.9428571462631226,0.9407530426979065,0.034971464425325394,0.04906434938311577
22,0.9492735862731934,0.9330011010169983,0.03282473608851433,0.04260154813528061
23,0.9458837509155273,0.9296788573265076,0.03454263135790825,0.04391296207904816
24,0.9478208422660828,0.9413067698478699,0.033179476857185364,0.043297361582517624
25,0.9513317346572876,0.936323344707489,0.030902326107025146,0.04496455937623978
26,0.9515738487243652,0.9390919208526611,0.03177260607481003,0.05428469181060791
27,0.9521791934967041,0.8992248177528381,0.031042572110891342,0.05667341127991676
28,0.9519370198249817,0.9407530426979065,0.03073459304869175,0.05914832279086113
29,0.9508474469184875,0.934108555316925,0.03035809099674225,0.04644158110022545
