epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_auc,val_auc
32,0.05518682673573494,0.05359414592385292,0.9196125864982605,0.9252491593360901,0.9607961177825928,0.963567852973938
33,0.05484845116734505,0.05352998152375221,0.9215496182441711,0.9258028864860535,0.9611003398895264,0.963569700717926
34,0.05493214353919029,0.05334877967834473,0.9194915294647217,0.9258028864860535,0.9611642360687256,0.963738203048706
35,0.055270303040742874,0.053197432309389114,0.9191283583641052,0.9269102811813354,0.9603697657585144,0.9638541340827942
36,0.05460498109459877,0.05317461118102074,0.9207021594047546,0.9263566136360168,0.9615647792816162,0.9642300605773926
37,0.054207585752010345,0.05300947651267052,0.919975757598877,0.9258028864860535,0.9620612263679504,0.9642215371131897
38,0.054060276597738266,0.05288906395435333,0.9203389883041382,0.9263566136360168,0.9624494314193726,0.9642406702041626
39,0.05440741404891014,0.05240512639284134,0.9202179312705994,0.9258028864860535,0.9624093770980835,0.9643319845199585
40,0.05371294543147087,0.052610132843256,0.9214285612106323,0.9263566136360168,0.9628999829292297,0.9645618796348572
41,0.05369804799556732,0.05270816385746002,0.9210653901100159,0.9263566136360168,0.9633063673973083,0.964786946773529
42,0.053996745496988297,0.05239419639110565,0.9202179312705994,0.9269102811813354,0.9623662829399109,0.9648378491401672
43,0.053520508110523224,0.052362699061632156,0.9211864471435547,0.9263566136360168,0.9633785486221313,0.9650310277938843
44,0.05334332957863808,0.05214624106884003,0.9223970770835876,0.9263566136360168,0.9632943868637085,0.9650095701217651
45,0.053050726652145386,0.05229795351624489,0.9217917919158936,0.9258028864860535,0.9640105962753296,0.9652009010314941
46,0.05307147279381752,0.05161094292998314,0.9227603077888489,0.9252491593360901,0.9641600251197815,0.9653542041778564
47,0.05296023562550545,0.05191977694630623,0.920944333076477,0.9258028864860535,0.9644047021865845,0.9653413891792297
48,0.05248893424868584,0.051836319267749786,0.9223970770835876,0.9258028864860535,0.9651233553886414,0.9653971195220947
49,0.05283845588564873,0.051733557134866714,0.9215496182441711,0.9258028864860535,0.9645981788635254,0.965534508228302
50,0.052477505058050156,0.05135582759976387,0.92167067527771,0.9258028864860535,0.9653400778770447,0.96572345495224
51,0.05223451554775238,0.05202449858188629,0.9230024218559265,0.9252491593360901,0.9654500484466553,0.9658957719802856
52,0.05232682079076767,0.05169914662837982,0.9227603077888489,0.9258028864860535,0.9651427268981934,0.9657504558563232
53,0.05226219445466995,0.051101915538311005,0.9215496182441711,0.9263566136360168,0.9655805230140686,0.9659810066223145
54,0.052045781165361404,0.051521480083465576,0.9227603077888489,0.9258028864860535,0.9655091762542725,0.9658657312393188
55,0.051767706871032715,0.051419902592897415,0.9236077666282654,0.9258028864860535,0.9659758806228638,0.9661496877670288
56,0.05171757936477661,0.05126655846834183,0.9227603077888489,0.9258028864860535,0.966083288192749,0.9661601185798645
57,0.05182020366191864,0.050597429275512695,0.9239709377288818,0.9274640083312988,0.9659655690193176,0.9664028882980347
58,0.05133263021707535,0.050983212888240814,0.9249394536018372,0.9235880374908447,0.9665428996086121,0.9662686586380005
59,0.05150806903839111,0.051028911024332047,0.9242130517959595,0.9241417646408081,0.9665096998214722,0.9664280414581299
60,0.05149267613887787,0.0505051426589489,0.9234867095947266,0.9252491593360901,0.9663833975791931,0.9665666222572327
61,0.05120765417814255,0.05072334408760071,0.9237288236618042,0.9258028864860535,0.9667837023735046,0.9665501117706299
62,0.051383502781391144,0.05059395357966423,0.9240919947624207,0.9252491593360901,0.966877818107605,0.9668959975242615
63,0.050886817276477814,0.05053163692355156,0.9248183965682983,0.9235880374908447,0.967296302318573,0.9668984413146973
64,0.05059065297245979,0.05077211186289787,0.9253026843070984,0.9241417646408081,0.9674386978149414,0.9668327569961548
65,0.05051784589886665,0.0503113754093647,0.9246973395347595,0.9263566136360168,0.9678343534469604,0.9671818017959595
66,0.05022602155804634,0.05009268969297409,0.9251816272735596,0.9252491593360901,0.9683120846748352,0.9675239324569702
67,0.050638046115636826,0.049859918653964996,0.9249394536018372,0.9258028864860535,0.9675382375717163,0.9678146243095398
68,0.050486017018556595,0.049734994769096375,0.9248183965682983,0.9258028864860535,0.9677222371101379,0.96775883436203
69,0.0499783493578434,0.049854375422000885,0.9260290265083313,0.9241417646408081,0.9687773585319519,0.9678189754486084
70,0.05074615404009819,0.049871157854795456,0.9231234788894653,0.9258028864860535,0.9676575064659119,0.9677442312240601
71,0.05012422055006027,0.04944537580013275,0.9245762825012207,0.9263566136360168,0.9683610796928406,0.9682616591453552
72,0.04996517300605774,0.04925714060664177,0.923365592956543,0.9274640083312988,0.9684144854545593,0.9683763980865479
73,0.049893010407686234,0.04910032078623772,0.9240919947624207,0.9280177354812622,0.9686091542243958,0.9686530232429504
74,0.049822866916656494,0.04911879077553749,0.9265133142471313,0.9263566136360168,0.9688138365745544,0.9688823223114014
75,0.049459781497716904,0.04904869198799133,0.9246973395347595,0.9274640083312988,0.9692264199256897,0.968889057636261
76,0.049386922270059586,0.04903128743171692,0.9243341684341431,0.9258028864860535,0.9699742794036865,0.9691221117973328
77,0.04944668337702751,0.04900689795613289,0.9260290265083313,0.9263566136360168,0.9694992303848267,0.9692564606666565
78,0.04937409237027168,0.04880725219845772,0.9248183965682983,0.9263566136360168,0.9695723652839661,0.9693430066108704
79,0.04937755689024925,0.04873666912317276,0.9261501431465149,0.9263566136360168,0.9694021344184875,0.9694631099700928
80,0.04914984479546547,0.04879828914999962,0.9257869124412537,0.9252491593360901,0.9699668884277344,0.9696758985519409
81,0.04947977513074875,0.04857910796999931,0.9248183965682983,0.9269102811813354,0.9693440198898315,0.969801664352417
82,0.04901527985930443,0.048640262335538864,0.9259079694747925,0.9263566136360168,0.9699993133544922,0.9697727560997009
83,0.04870769381523132,0.04846617579460144,0.9256658554077148,0.9263566136360168,0.9707117080688477,0.9701285362243652
84,0.04876040667295456,0.048578549176454544,0.9265133142471313,0.9263566136360168,0.9705909490585327,0.9703014492988586
85,0.04898363724350929,0.0484367273747921,0.925060510635376,0.9263566136360168,0.970102846622467,0.9702646732330322
86,0.04911882430315018,0.048313625156879425,0.9256658554077148,0.9258028864860535,0.9696574807167053,0.9703731536865234
87,0.049064286053180695,0.0481402724981308,0.9254237413406372,0.9263566136360168,0.9699548482894897,0.970712423324585
88,0.0484122708439827,0.04812215641140938,0.9249394536018372,0.9269102811813354,0.9711765646934509,0.970716655254364
89,0.04802290350198746,0.04813258722424507,0.9277239441871643,0.9274640083312988,0.9713658094406128,0.9709736108779907
90,0.04836254566907883,0.047939617186784744,0.9259079694747925,0.9274640083312988,0.9708675146102905,0.9711262583732605
91,0.048588141798973083,0.047942694276571274,0.9260290265083313,0.9269102811813354,0.9706619381904602,0.9710766077041626
92,0.04825695976614952,0.04802931100130081,0.9265133142471313,0.9274640083312988,0.9713363647460938,0.9713832139968872
93,0.048583101481199265,0.04793606325984001,0.9249394536018372,0.9258028864860535,0.9708102941513062,0.971182107925415
94,0.04805164039134979,0.04783438891172409,0.9246973395347595,0.9263566136360168,0.971610426902771,0.9713322520256042
95,0.04785902798175812,0.04774857312440872,0.9265133142471313,0.9274640083312988,0.9716683030128479,0.9715089797973633
96,0.047453589737415314,0.047596096992492676,0.926755428314209,0.9263566136360168,0.9722625613212585,0.9716156125068665
97,0.048053108155727386,0.04766594618558884,0.926755428314209,0.9285714030265808,0.9717581272125244,0.9717026948928833
98,0.047603584825992584,0.04745884984731674,0.9257869124412537,0.9280177354812622,0.9723897576332092,0.9718223214149475
99,0.04753992334008217,0.04744281247258186,0.9254237413406372,0.9285714030265808,0.9722403883934021,0.9720860123634338
100,0.04778185486793518,0.04744789004325867,0.9251816272735596,0.9291251301765442,0.9720064997673035,0.9721928238868713
