epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.7219128608703613,0.7763012051582336,0.15164412558078766,0.12697961926460266
2,0.8029055595397949,0.8355481624603271,0.11593138426542282,0.09985188394784927
3,0.8421307802200317,0.8704319000244141,0.09690984338521957,0.07932313531637192
4,0.8805084824562073,0.9058693051338196,0.07686485350131989,0.061881329864263535
5,0.903995156288147,0.9091916084289551,0.0655524730682373,0.058640435338020325
6,0.9084745645523071,0.9169435501098633,0.06332778185606003,0.05719077214598656
7,0.9122276306152344,0.9163898229598999,0.06187312304973602,0.05709009990096092
8,0.9116222858428955,0.9186046719551086,0.06137095019221306,0.057557154446840286
9,0.9128329157829285,0.9152823686599731,0.06131994351744652,0.05666235834360123
10,0.9121065139770508,0.920265793800354,0.06069342419505119,0.05715734884142876
11,0.9144067764282227,0.9191583395004272,0.05959462746977806,0.057087767869234085
12,0.9151331782341003,0.921373188495636,0.060178060084581375,0.05692628026008606
13,0.9156174063682556,0.9224806427955627,0.05995066091418266,0.056933287531137466
14,0.9142857193946838,0.9169435501098633,0.05986763909459114,0.056683871895074844
15,0.9146488904953003,0.9208194613456726,0.058886416256427765,0.0562385655939579
16,0.9150121212005615,0.9197120666503906,0.058542605489492416,0.055990640074014664
17,0.9168280959129333,0.920265793800354,0.05822432041168213,0.055905699729919434
18,0.9169491529464722,0.9191583395004272,0.058274559676647186,0.05568269267678261
19,0.9164648652076721,0.9208194613456726,0.05773584172129631,0.05529355630278587
20,0.9163438081741333,0.9219269156455994,0.05727741867303848,0.05516969412565231
21,0.9174334406852722,0.921373188495636,0.05731312930583954,0.05496124550700188
22,0.9177966117858887,0.9224806427955627,0.05706743150949478,0.05484010651707649
23,0.9186440706253052,0.9208194613456726,0.056901298463344574,0.05478467047214508
24,0.9179176688194275,0.9230343103408813,0.05690428987145424,0.05451726168394089
25,0.9174334406852722,0.9241417646408081,0.056755706667900085,0.05425069481134415
26,0.9191283583641052,0.9230343103408813,0.05617227777838707,0.054239582270383835
27,0.9182808995246887,0.9224806427955627,0.05595669150352478,0.054110269993543625
28,0.9184019565582275,0.9224806427955627,0.05654001981019974,0.05385121703147888
29,0.9177966117858887,0.9246954321861267,0.05605212599039078,0.05379460006952286
30,0.9184019565582275,0.9263566136360168,0.055713728070259094,0.05376887694001198
31,0.9205811023712158,0.9252491593360901,0.05512971803545952,0.053700029850006104
32,0.9208232164382935,0.9252491593360901,0.05500325188040733,0.053140342235565186
33,0.9202179312705994,0.9258028864860535,0.05489834398031235,0.05341610312461853
34,0.9197336435317993,0.9258028864860535,0.054659921675920486,0.05323697254061699
35,0.9194915294647217,0.9252491593360901,0.05490729212760925,0.05298257991671562
36,0.920460045337677,0.9258028864860535,0.05443967878818512,0.053106341511011124
37,0.9214285612106323,0.9269102811813354,0.05433843657374382,0.052768491208553314
38,0.9207021594047546,0.9269102811813354,0.05393014848232269,0.05270492285490036
39,0.9202179312705994,0.9258028864860535,0.05392557755112648,0.05223141610622406
40,0.9210653901100159,0.9258028864860535,0.05357535555958748,0.05257340893149376
41,0.9222760200500488,0.9263566136360168,0.05348438024520874,0.05259458348155022
42,0.9207021594047546,0.9258028864860535,0.053798262029886246,0.05228527635335922
43,0.9217917919158936,0.9269102811813354,0.05336892232298851,0.05221099406480789
44,0.9223970770835876,0.9258028864860535,0.0532197430729866,0.051966603845357895
45,0.9220339059829712,0.9258028864860535,0.052802592515945435,0.0522712878882885
46,0.9236077666282654,0.9263566136360168,0.05273527652025223,0.05178884044289589
47,0.92215496301651,0.9258028864860535,0.052714791148900986,0.0519259087741375
48,0.9232445359230042,0.9246954321861267,0.05224470794200897,0.05186687037348747
49,0.92215496301651,0.9252491593360901,0.05267969146370888,0.051726654171943665
50,0.92215496301651,0.9258028864860535,0.0522940419614315,0.05131835862994194
51,0.9232445359230042,0.9252491593360901,0.05202615633606911,0.05200456455349922
52,0.9230024218559265,0.9263566136360168,0.052130796015262604,0.05168963223695755
53,0.9220339059829712,0.9280177354812622,0.05207030102610588,0.05109862983226776
54,0.9234867095947266,0.9258028864860535,0.051924023777246475,0.05153992772102356
55,0.9245762825012207,0.9258028864860535,0.0515926256775856,0.051353782415390015
56,0.9231234788894653,0.9258028864860535,0.05157570168375969,0.05125480890274048
57,0.9243341684341431,0.9263566136360168,0.05125578120350838,0.050706930458545685
58,0.9263922572135925,0.9235880374908447,0.05110464245080948,0.051029711961746216
59,0.9242130517959595,0.9246954321861267,0.05148358270525932,0.050922494381666183
60,0.923365592956543,0.9235880374908447,0.0514189638197422,0.050486452877521515
61,0.9242130517959595,0.9258028864860535,0.05109235644340515,0.05038541555404663
62,0.9239709377288818,0.9252491593360901,0.05121547728776932,0.05053621530532837
63,0.9254237413406372,0.9235880374908447,0.05067316070199013,0.05041276291012764
64,0.9253026843070984,0.9230343103408813,0.050392329692840576,0.050602156668901443
65,0.9248183965682983,0.9280177354812622,0.050673067569732666,0.04977008327841759
66,0.9245762825012207,0.9241417646408081,0.05004841089248657,0.0499119758605957
67,0.9257869124412537,0.9269102811813354,0.05040673539042473,0.0497739315032959
68,0.9246973395347595,0.9252491593360901,0.05029112100601196,0.04955990985035896
69,0.9259079694747925,0.9258028864860535,0.049765996634960175,0.049565307796001434
70,0.9244552254676819,0.9269102811813354,0.05003579333424568,0.049393970519304276
71,0.9245762825012207,0.9269102811813354,0.04953639581799507,0.04935057461261749
72,0.9242130517959595,0.9263566136360168,0.049610503017902374,0.04928995668888092
73,0.9245762825012207,0.9280177354812622,0.04969782754778862,0.04909202456474304
74,0.9261501431465149,0.9269102811813354,0.04952399432659149,0.049128420650959015
75,0.9257869124412537,0.9269102811813354,0.04917488247156143,0.04908161610364914
76,0.9240919947624207,0.9258028864860535,0.04911469668149948,0.04906640201807022
77,0.9254237413406372,0.9252491593360901,0.049230486154556274,0.04901564493775368
78,0.9253026843070984,0.9263566136360168,0.04907555878162384,0.048860225826501846
79,0.9266343712806702,0.9269102811813354,0.04922361299395561,0.048677343875169754
80,0.9261501431465149,0.9258028864860535,0.048922207206487656,0.048761457204818726
81,0.9249394536018372,0.9274640083312988,0.04920370876789093,0.048539500683546066
82,0.9257869124412537,0.9274640083312988,0.048778753727674484,0.048574261367321014
83,0.9265133142471313,0.9269102811813354,0.04849563166499138,0.048380594700574875
84,0.9266343712806702,0.9269102811813354,0.04846984148025513,0.04846886917948723
85,0.9253026843070984,0.9269102811813354,0.04869788885116577,0.04833914712071419
86,0.9260290265083313,0.9263566136360168,0.048902180045843124,0.04819462448358536
87,0.9265133142471313,0.9269102811813354,0.048817943781614304,0.04803382232785225
88,0.9253026843070984,0.9269102811813354,0.04816170036792755,0.04800386726856232
89,0.9279661178588867,0.9274640083312988,0.04772398993372917,0.04802737385034561
90,0.9260290265083313,0.9274640083312988,0.04812917858362198,0.04779331386089325
91,0.9263922572135925,0.9269102811813354,0.04833158478140831,0.04782712087035179
92,0.9269976019859314,0.9285714030265808,0.047955650836229324,0.047889601439237595
93,0.925060510635376,0.9280177354812622,0.04828460514545441,0.04777485504746437
94,0.9253026843070984,0.9274640083312988,0.04778296872973442,0.04765208438038826
95,0.9262712001800537,0.9296788573265076,0.0475861057639122,0.04756629839539528
96,0.9276028871536255,0.9285714030265808,0.047190532088279724,0.047393906861543655
97,0.9268764853477478,0.930232584476471,0.0477571040391922,0.04747078940272331
98,0.9261501431465149,0.930232584476471,0.047296181321144104,0.04722636938095093
99,0.9256658554077148,0.9296788573265076,0.047182973474264145,0.04722995311021805
100,0.9256658554077148,0.9296788573265076,0.04748006910085678,0.04721037298440933
